NUM,EXPECTED,model_epoch_04_gs_30730_beam_width_1,# characters,edit distance
818,立ち直ることができなかった啓介さんは,たちな歩ことができなかった計訴さんは,18,5
819,それを発見したあなたは,それを発見したあなたは,11,0
820,押し入れに閉じ込められて,押しいれにと自己められて,12,4
821,直接的な表現がいいかも,直接的な表現がいいかも,11,0
822,気付かないでいたなんて,気づかないでいたなんて,11,1
823,教授室に入ったときには,教授室に入った時には,11,2
824,利き手が変わることはまれではないの,聞きてが変わることはまれではないの,17,2
825,これは自分に起こってることではないと,これは自分に起こってることではないと,18,0
826,思い込んでしまったのね,思い込んでしまったのね,11,0
827,たくさん救ってきたのは事実です,たくさんすくってきたのは事実です,15,2
828,啓介さんの人格ではなく,計すけさんの人格ではなく,11,3
829,何か切なくなっちゃったな,何か設なくなっちゃったな,12,1
830,ちょっと大事なこと言いに来た,ちょっと大事なこと言いに来た,14,0
831,女性への関心は極めて強いが,女性への関心は極めて強いが,13,0
832,お前ら今消しゴム盗んだろうう,お前らいまけ仕ゴムヌンだろう,14,7
833,だからお母さん駄目ですって,だからおかあさんだめですって,13,4
834,講習やってるんですから,交収やってるんですから,11,2
835,対策室の面々は人が足りない,対策室の面面は人が足りない,13,1
836,何でわたしが小学生相手に,なんで私が小学世愛い手に,12,8
837,俺が謹慎処分ってことで,オレが金新処分ってことで,11,4
838,逆に矛先をかわしたんだよ,逆にほこ先をかわしたんだよ,12,2
839,手伝ってもらうつもりだったけど,鉄だってもらうつもりだったけど,15,2
840,駅前広場に設置された爆弾が,駅前広場に設置された爆断が,13,1
841,まあ取り調べるしかないやろ,まあ取り調べるしかないやろ,13,0
842,岩井と片桐は被疑者の取り調べ,岩いと語切りは議議者の取り調べ,14,6
843,かみつかれないようにね,神塚れないようにね,11,4
844,俺の耳に入ってくるはずだぞ,オレノミミに入ってくるはずだぞ,13,5
845,ごみ箱蹴ったのと今回の事件と,ゴミバコケッタのと今回の事件と,14,7
846,それを切り出すタイミング,それをキリダスタイミング,12,4
847,こいつは俺の大学の後輩だ,こいつは俺の大学の後輩だ,12,0
848,だがまだ確証がつかめない,だがまだ各正がつかめない,12,2
849,あれも汚職の発覚を恐れた,アレもお食の発覚を襲れた,12,5
850,必死なやつらが上層部にいる,必し悩くらが上相部にいる,13,5
851,犯人の意図が分かりません,犯人のイトガワかりません,12,4
852,取り調べの緩急をだいぶ学んだようね,取り調べの観休を第部マナンダようね,17,8
853,関係があるのは彼じゃない,関係があるのは彼じゃない,12,0
854,当然実験に使うものだと思い,当然時県に使うものだと思い,13,2
855,本人はそれをかたくなに否定してる,本人はそれを語くなに否定してる,16,2
856,その兄の置き時計を使って,そのあにのお気届計が使って,12,6
857,リーダーはじめ主要な幹部が,リUダUはじめ主供な看部が,13,4
858,本当に刑事だったんだな,本当に掲示だったんだな,11,2
859,それを探るために俺と付き合ってたなんて,それを探るために俺とつきあってたなんて,19,2
860,新たな情報があるそうだ,新たな情報があるそうだ,11,0
861,だんだん多くなってるんですよね,段だん多くなってるんですよね,15,2
862,講義をしていた教授は無事でした,抗議をしていた教授は無事でした,15,2
863,黒い月との関係は出てきてません,黒い月との関係は出てきてません,15,0
864,シャッターの修理に参りました,シャッタUの集理に参りました,14,2
865,こちらサインの方お願いします,こちらサインの放お願いします,14,1
866,本当の威力は分からない,本当の医力は分からない,11,1
867,これ当時の直接の指揮官は,これ当時の直接の指揮官は,12,0
868,情報のご提供が欠かせません,情報のご提供がかかせません,13,1
869,つきましては捜査にご協力,月ましては操作にご協力,12,4
870,感謝状を差し上げたいと思います,感謝場を差し上げたいと思います,15,1
871,ぶち当たったかもしれませんよ,部ちあたったかもしれませんよ,14,2
872,黒い月のターゲットはそのホールなのよ,黒い月のタUゲットはそのホUルなのよ,18,2
873,こっちにも爆弾があります,こっちにも爆断があります,12,1
874,大学の講義室を狙ったのも,大学の抗義室を狙ったのも,12,1
875,全警備をこっちに回してくれ,前警備をこっちに回してくれ,13,1
876,目的じゃなかったとしたら,目的じゃなかったとしたら,12,0
877,大山警視総監になってから,大山景士総官になってから,12,3
878,プールしていたと思われる,プUルしていたと思われる,12,1
879,予算運営部は使えなくなった,予算運営部は使えなくなった,13,0
880,また狙われるかもしれないから,また狙われるかもしれないから,14,0
881,その格好で会場に入った,その各校で会場に入った,11,2
882,君たちの指揮権を持つことになった,気味たちの指聴を持つことになった,16,4
883,君たちには働いてもらう,気味たちには働いてもらう,11,2
884,もしかしたらそのころから,もしかしたらその頃から,12,2
885,警察幹部の妨害があったのかも,警察患部の暴害があったのかも,14,2
886,その程度の嘘しかつけねえようじゃ,その程度脳組か月根栄養者,16,11
887,わたし根が正直だから嘘つけないの,私願省時期だからうそつけないの,16,9
888,逮捕のときにたっぷりと,台ほの時にタップリト,11,9
889,果たせへんかったけどな,果だせ変化ったけどな,11,4
890,そのすきに乗じるつもりや,その好きに上じるつもリヤ,12,4
891,これが仕掛けられた爆弾,これが仕掛けられた爆断,11,1
892,あなたしか分かる人がいないと思います,あなたしか分かる人がいないと思います,18,0
893,事件解決のためなら頭を下げる,事件解決のためなら頭を下げる,14,0
894,それがわたしのプライド,それが私のプライド,11,3
895,この前もお前にはだまされた,この前もお前にはだまされた,13,0
896,お茶でも飲みながらゆっくりやりましょう,お茶でものみながらゆっくりやりましょう,19,1
Total CER: 2222/12057=0.18,,,,
